Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,,,Neomegamphopidae,,,Neomegamphopus,roosevelti,,"Shoemaker, 1942",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14806,Amphipods,amphipodo,,,Ecuador (Galapagos Islands),,Affin. Eastern pacific,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,,,Neomegamphopidae,,,Varohios,topianus,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14796,Amphipods,amphipodo,,,Ecuador (Galapagos Islands),,Affin. Gulf of California,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Ampithoidae,,,Ampithoe,guaspare,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14784,Amphipods,amphipodo,amphipodo,,Ecuador (Galapagos Islands),,Affin. Endemic sibling of cosmopolitan A. ramondi,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Ampithoidae,,,Ampithoe,plumulosa,,"Shoemaker, 1938",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14783,Amphipods,amphipodo,amphipodo,"Subspecies Ampithoe plumulosa plumulosa Shoemaker, 1938, Ampithoe plumulosa tepahue J.L. Barnard, 1979, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Ampithoidae,,,Ampithoe,pollex,,"Kunkel, 1910",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14772,Amphipods,amphipodo,amphipodo,"Syn.: Ampithoe indentata Stout, 1913, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Ampithoidae,,,Ampithoe,ramondi,,"Audouin, 1826",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15453,Amphipods,amphipodo,amphipodo,,"Golfo de California, Bahía de los Angeles, Bahía concepción, Islas Galápagos.",,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Ampithoidae,,,Ampithoe,tahue,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14773,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Ampithoidae,,,Ampithoe,vacoregue,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14774,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Aoridae,,,Bemlos,achire,,"(J.L. Barnard, 1979)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15477,Amphipods,amphipodo,,"Syn.: Lembos achire J.L. Barnard, 1979, fide Appeltans et al. 2010",Ecuador (Galapagos Islands in Academy Bay of Santa Cruz),,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Aoridae,,,Bemlos,macromanus,,"Shoemaker, 1925",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14789,Amphipods,amphipodo,,,"Caribean Sea, Venezuela and Ecuador (Galapagos Islands)",,Affin. Eastern Pacific,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Aoridae,,,Paramicrodeutopus,trichopus,,"(Myers, 1968)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14805,Amphipods,amphipodo,,"Syn.: Microdeutopus trichopus Myers, 1968, fide Barnard (1991)",Ecuador (Galapagos Islands),,Affin. Pan-American,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Corophiidae,Corophiinae,Corophiini,Laticorophium,baconi,,"(Shoemaker, 1934)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14801,Amphipods,amphipodo,,"Syn.: Corophium baconi Shoemaker, 1934 (basionym), fide Appeltans et al. (2010)",Ecuador (Galapagos Islands),,Affin. East Pacific enormously adaptable,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Ischyroceridae,Ischyrocerinae,Ischyrocerini,Ischyrocerus,litotes,,"J.L. Barnard, 1954",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15206,Amphipods,amphipodo,amphipodo,,,,California,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Ischyroceridae,Ischyrocerinae,Ischyrocerini,Microjassa,chinipa,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14785,Amphipods,amphipodo,amphipodo,Holotype of National Museum of Natural History NMNH Invertebrate Zoology Collections,Ecuador (Galapagos Islands),,Affin. Panama,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Ischyroceridae,Ischyrocerinae,Siphonoecetini,Ericthonius,punctatus,,"(Bate, 1857)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14771,Amphipods,amphipodo,amphipodo,"Syn.: Cerapus abditus Templeton, 1836, Dercothoe punctatus Bate, 1862, Elasmopus brasiliensis (Dana, 1855), Erichthonius brasiliensis (Dana, 1853), Ericthonius abditus G.O. Sars, 1894 (Synonym), Ericthonius brasiliensis (Dana, 1852), Podocerus brasiliensis (Dana, 1853), Podocerus punctatus Bate, 1857 (basionym), fide Appeltans et al. (2010)",,,Affin. Pan american,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Photidae,,,Photis,elephantis,,"J.L. Barnard, 1962",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14791,Amphipods,amphipodo,amphipodo,,Ecuador (Galapagoos Islands),,Affin. California,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidea,,Photidae,,,Posophotis,seri,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14782,Amphipods,amphipodo,amphipodo,,Ecuador (Galpagos Islands),,Affin. Gulf of California,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Ampeliscidae,,,Ampelisca,lobata,,"Holmes, 1908",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15208,Amphipods,amphipodo,amphipodo,"Syn.: Ampelisca articulata Stout, 1913, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Ampeliscidae,,,Ampelisca,milleri,,"J.L. Barnard, 1954",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14807,Amphipods,amphipodo,amphipodo,,Ecuador (Galapagos Islands),,Affin. Eastern Pacific,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Ampeliscidae,,,Ampelisca,pugetica,,"Stimpson, 1864",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14808,Amphipods,amphipodo,amphipodo,"Syn.: Ampelisca californica Holmes, 1908, Ampelisca gnathia J.L. Barnard, 1954, Ampelisca macrodentata J.L. Barnard, 1954, Ampelisca mora J.L. Barnard, 1967, fide Appeltans et al. (2010)",Ecuador (Galapagos Islands),,Affin. Pan-American,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Amphilochidae,,,Amphilochus,neapolitanus,,"Della Valle, 1893",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14790,Amphipods,amphipodo,amphipodo,,Cosmopolitan,,Affin. Cosmopolitan on coelenterates,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Dexaminidae,Polycheriinae,,Polycheria,osborni,,"Calman, 1898",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14803,Amphipods,amphipodo,,,,,Affin. East Pacific,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Hadziidae,,,Dulzura,gal,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14804,Amphipods,amphipodo,,,Ecuador (Galapagos Islands),,Affin. Endemic sibling of American complex,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Leucothoidae,,,Leucothoe,spinicarpa,,"(Abildgaard, 1789)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14798,Amphipods,amphipodo,,"Syn.: Leucothoe articulata, Gammarus spinicarpa Abildgaard, 1789 (basionym), fide Appeltans et al. (2010)",Cosmopolitan,,"Subtidal over 100 m, comensal in sponges and tunicates",,length 8 mm,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Elasmopus,antennatus,,"(Stout, 1913)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15207,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Elasmopus,ecuadorensis,,"Schellenberg, 1936",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14778,Amphipods,amphipodo,amphipodo,"Subspecies Elasmopus ecuadorensis hawaiensis accepted as Elasmopus menurte J.L. Barnard, 1974, fide Appeltans et al. (2010)",Ecuador (Galapagos Islands),,Affin. Sibling of Hawaiian. Littoral to intertidal -30 m,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Elasmopus,mayo,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14775,Amphipods,amphipodo,amphipodo,,"Gulf of California, Mexico and Ecuador (Galapagos Islands)",,Affin. Eastern Pacific,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Elasmopus,ocoroni,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14777,Amphipods,amphipodo,amphipodo,,Ecuador (Galapagos Islands),,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Elasmopus,serraticus,,"J.L. Barnard, 1969",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14776,Amphipods,amphipodo,amphipodo,,,,Affin. Eastern Pacific,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Elasmopus,temori,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14779,Amphipods,amphipodo,amphipodo,,Ecuador (Galapagos Islands),,Affin. endemic dibling of Californian E. holgurus,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Elasmopus,tubar,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14780,Amphipods,amphipodo,amphipodo,,Ecuador (Galapagos Islands),,Affin. Gulf of California,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Elasmopus,zoanthidea,,"J.L. Barnard, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14781,Amphipods,amphipodo,amphipodo,,Ecaudor (Galapagos Islands),,Affin. Endemic sibling of Californian E. holgurus,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Maera,inaequipes,,"(Costa, 1857)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15205,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Meximaera,diffidentia,,"J.L. Barnard, 1969",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14792,Amphipods,amphipodo,,"Syn.: Maera caroliniana Bynum & Fox, 1977 fide Appeltans et. al. (2010)",Ecuador (Galapagos Islands),,Affin. Endemic sibling of wordwide complex,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Maeridae,,,Quadrimaera,reishi,,"(J.L. Barnard, 1979)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14794,Amphipods,amphipodo,,"Syn.: Maera inaequipes, Maera reishi J.L. Barnard, 1979 (basionym), fide Appeltans et al. (2010)","Gulf of California, Australia, Mexico ans Ecuador (Galapagos Islands)",,"Affin. Endemic dibling of worldwide species complex, like M. chinarra. Littoral to sulittoral to -30 m",,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Melitidae,,,Anchialella,vulcanella,,"J.L. Barnard, 1979",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13981,Amphipods,amphipodo,amphipodo,,Ecuador (Galapagos Islands in Santa Cruz),,"Found in ground water, subterranean anchialine salt and brackish waters",,Eyeless fauna. Body length 4.06 mm,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Melitidae,,,Galapsiellus,leleuporum,,"(Monod, 1970)",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13980,Amphipods,amphipodo,amphipodo,"Syn.: Paraniphargus leleuporum Monod, 1970 (basionym), fide Appeltans et al. (2010), Galapsiellus lelouparum",Ecuador (Galapagos Islands in Santa Cruz e Isabela),,"Found in ground water, subterranean anchialine salt and brackish waters",,"eyeless fauna, body length 1-4.3 mm, female 4.3 mm and male 3.3. mm",
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Pardaliscidae,,,Antronicippe,serrata,,"Stock & Iliffe, 1990",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13984,Amphipods,amphipodo,amphipodo,,Ecuador (Galapagos Islands in Santa Cruz),,"Found in ground water, subterranean anchialine salt and brackish waters",,"Eyeless fauna, body length 4.5 mm",
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Phoxocephalidae,Brolginae,,Eyakia,calcarata,,"(Gurjanova, 1938)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14809,Amphipods,amphipodo,,"Syn.: Parharpinia calcarata Gurjanova, 1938, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Phoxocephalidae,Brolginae,,Paraphoxus,oculatus,,"(Sars, 1879)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15204,Amphipods,amphipodo,amphipodo,"Syn.: Paraphoxus maculatus Chevreux, 1888, Phoxus oculatus G.O. Sars, 1879 (basionym), fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,,Phoxocephalidae,Harpiniinae,,Harpiniopsis,sp.,,,Na,Id,,3,,,,,,,,,,,True,,,,,,,,True,,,15211,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,Phliantoidea,Phliantidae,,,Pariphinotus,galapagoanus,,"(J.L. Barnard, 1979)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14797,Amphipods,amphipodo,,"Syn.: Heterophlias galapagoanus J.L. Barnard, 1979, fide Barnard (1991)",Ecuador (Galapagos Islands),,Affin. Endemic sibling of American complex,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,Talitroidea,Hyalidae,Hyacheliinae,,Hyachelia,tortugae,,"J.L. Barnard, 1967",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14810,Amphipods,amphipodo,,"Holotype: USNM 111527, fide Appeltans et al. (2010)",Cosmopolitan,,"Affin. Cosmopolitan, in sea-turtle mouths",,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,Talitroidea,Hyalidae,Hyalinae,,Hyale,darwini,,Barnard,NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14769,Amphipods,amphipodo,Amphipodo,,,,Affin. Panama,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,Talitroidea,Hyalidae,Hyalinae,,Hyale,niger,,"(Haswell, 1879)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15215,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,Talitroidea,Hyalidae,Hyalinae,,Parhyale,hawaiensis,,"(Dana, 1853)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14802,Amphipods,amphipodo,,"Syn.: Allorchestes hawaiensis Dana, 1853 (basionym), Hyale brevipes Chevreux, 1901, Hyale hawaiensis (Dana, 1853), Parhyale trifoliadens Kunkel, 1910, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,Talitroidea,Hyalidae,Hyalinae,,Protohyale,guasave,,"(J.L. Barnard, 1979)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14795,Amphipods,amphipodo,amphipodo,"Syn.: Hyale guasave J.L. Barnard, 1979, fide Barnard (1991)",Ecuador (Galapagos Islands),,Affin. Gulf of California,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,Talitroidea,Hyalidae,Hyalinae,,Protohyale,zuaque,,"(J.L. Barnard, 1979)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14788,Amphipods,amphipodo,amphipodo,"Syn.: Hyale zauque Barnard, 1979, fide Barnard (1991)",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridea,Valettiopsidae,Incertae sedis,,,Valettietta,cavernicola,,"Stock & Iliffe, 1990",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13982,Amphipods,amphipodo,amphipodo,"Holotype: USNM 169018, fide Appeltans et al. (2010)",Santa Cruz,,"Found in ground water, subterranean anchialine salt and brackish waters, living in mangroves",,"Eyeless fauna, body length 2.5 mm",
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Lanceoloidea,Chuneolidae,,,Chuneola,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8795,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Phronimoidea,Hyperiidae,,,Hyperia,sp.,,,NoData,NoData,,3,,,True,,,True,,,,,True,,,,,,,,True,,True,8846,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Phronimoidea,Hyperiidae,,,Laxohyperia,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8851,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Phronimoidea,Lestrigonidae,,,Hyperyetta,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8847,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Phronimoidea,Lestrigonidae,,,Phronimopsis,sp.,,,NoData,NoData,,3,,,,,,True,,,,,True,,,,,,,,True,,True,8902,Amphipods,pulga da praia,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Phronimoidea,Phronimidae,,,Phronima,sp.,,,NoData,NoData,,3,,,True,,,True,,,,,True,,,,,,,,True,,True,8900,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Platysceloidea,Oxycephalidae,,,Gen. Oxycephalidae  indet.,sp.,,,NoData,NoData,,7,,,True,,,True,,,,,,,,,,,,,,,True,16749,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Platysceloidea,Oxycephalidae,,,Rhabdosoma,sp.,,,NoData,NoData,,3,,,True,,,True,,,,,True,,,,,,,,True,,True,8911,Amphipods,pulga da praia,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Platysceloidea,Oxycephalidae,,,Streetsia,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8927,Amphipods,pulga da praia,"amphipodo, pulga de mar",,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Platysceloidea,Oxycephalidae,,,Tullbergella,cuspidatus,,"Bovallius, 1887",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8934,Amphipods,"pulga da praia, amphipodo","amphipodo, pulga de mar",,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Platysceloidea,Platyscelidae,,,Platyscelus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8904,amphipods,pulga da praia,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Platysceloidea,Pronoidae,,,Parapronoe,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8892,Amphipods,amphipodo,amphipodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Scinoidea,Mimonectidae,,,Mimonectes,sphaericus,,"Bovallius, 1885",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14385,Amphipods,amphipodo,amphipodo,,"Northern and tropical regions of the atlantic ocean, Indianocena, Pacific ocean, including Galapgos Island and Antartic Waters",,,,"Sexually mature males 10mm, females 18mm.",
Eukaryota,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidea,Vibilioidea,Vibiliidae,,,Vibilia,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8779,Gammarid amphipods,amphipodo,gammarido,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,,Sicyoniidae,,,Sicyonia,aliaffinis,,"(Burkenroad, 1934)",NoData,NoData,,1,,,,True,,True,,,,,True,,,,,True,,,True,,,8388,Target Rock shrimp,camarón de piedra tiro al blanco,,,Gulf of California to Peru and Ecuador (Galapagos Islands),,Subtidal on sandy bottom of 4-240 m.,Submareal en fondo arenoso de 4-240 m.,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,,Sicyoniidae,,,Sicyonia,disparri,,"(Burkenroad, 1934)",NoData,NoData,,1,,,,True,,,,,,,True,,,,,,,,True,,,8389,Notched rock Shrimp,camarón de piedra escotado,,,Gulf of California and Ecuador (Galapagos Islands),,Subtidal on sandy bottom from 0-80 m.,Submareal en fondo arenoso desde 0-80 m.,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Panaeoidea,Penaeidae,,,Farfantepenaeus,californiensis,,"(Holmes, 1900)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8384,Yellowleg shrimp,camarón patas amarillas,,"Syn.: Penaeus californiensis Holmes, 1900 fide Appeltans et al. (2013)","San Francisco Bay, California to Peru and Ecuador (Galapagos Islands)",,Subtidal in sand to 50 m. Comercial in California and Mexico.,Submareal en arena hasta 50 m. Comercializanda en California y Mexico.,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Panaeoidea,Penaeidae,,,Litopenaeus,stylirostris,,"(Stimpson, 1874)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8383,Giant khaki shrimp,,,,"Gulf of California to Peru, Galápagos",,"Habitat: On sandy bottoms to 20 meters, down to 90 meters. nocturnal feeder",,Length from 15 to 25 cm,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Panaeoidea,Penaeidae,,,Metapenaeopsis,kishinouyei,,"(Rathbun, 1902)",NoData,NoData,,1,,True,,True,,,,,True,True,True,,,,,,,,True,,,8385,Big eye shrimp,camarón ojos grandes,decapodo,,Oceanic Islands from Mexico to Ecuador (Galapagos Islands),,Subtidal on sand and ballast.,Submareal en arena y grava.,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Panaeoidea,Penaeidae,,,Rimapenaeus,pacificus,,"(Burkenroad, 1934)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8387,Zebra shrimp,camarón cebra,,Syn.: Trachypenaeus pacificus,Gulf of California to Peru and Ecuador (Galapagos Islands),,"Subtidal on rocky bottom, of 2 - 100 m.","Submarela en fondo rocoso, de 2 - 100 m.",,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Panaeoidea,Penaeidae,,,Trachysalambria,brevisuturae,,"(Burkenroad, 1934)",NoData,NoData,,1,,,,True,,,,,True,,True,,,,,,,,True,,,8386,Smooth shrimp,camarón liso,,Syn.: Trachypenaeus brevisuturae,Gulf of California to Panama and Ecuador (Galapagos Islands),,"Subtidal, principally sandy basis  of 1- 70 m.","Submareal, principalmente sustrato arenoso de 1- 70 m.",,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Sergestoidea,Luciferidae,,,Lucifer,penicillifer,,"Hansen, 1919",NoData,NoData,,7,,,True,,,True,,,,,,,,,,,,,,,True,16746,Lucifer,lucifer,Lucifer,,"Australia, Indonesia, Japan, Malaysia, Philippines, South Africa (country)",,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Sergestoidea,Luciferidae,,,Lucifer,sp.,,,NoData,NoData,,3,,,True,,,True,,,,,True,,,,,,,,True,,True,8861,Shrimp,camarón,lucifer spp,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Sergestoidea,Luciferidae,,,Lucifer,typus,,"H.Milne Edwards, 1837",NoData,NoData,,7,,,True,,,True,,,,,,,,,,,,,,,True,16745,Lucifer,lucifer,lucifer,,"South Adriatic Sea, South Africa (country), Wake Island, West Atlantic, West Mediterranean",,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Sergestoidea,Sergestidae,,,Sergestes,cornuta,,"Krøyer, 1855",NoData,NoData,,7,,,,,,True,,,,,,,,,,,,,,,True,16751,,sergestes,Sergestes,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata,Sergestoidea,Sergestidae,,,Sergestes,sp.,,,NoData,NoData,,3,,,True,,,True,,,,,True,,,,,,,,True,,True,8937,Shrimp,camarón,decapodo,,,,,,,
